order_id,product_id,customer_id,category,supplier,region,channel,return_flag,return_risk_score
2628,8611,1545,furniture,kishan,West,Social Media,0,0.099344397
2629,1913,79,Toys,kishan,East,Social Media,0,0.108666012
2630,3011,1076,Clothing,kishan,South,Email,1,0.291835194
2631,2442,898,school products,will,East,Social Media,0,0.15056781
2632,6546,921,school products,kishan,North,SEO,0,0.114676122
2633,2829,781,school products,jack,East,Social Media,0,0.082943858
2634,9767,226,Beauty,kishan,North,SEO,0,0.150076118
2635,7468,1075,Toys,will,North,Paid Ads,1,0.270609569
2636,1929,1210,Clothing,will,West,SEO,0,0.436307613
2637,4699,1058,furniture,jack,East,Paid Ads,0,0.106768069
2638,2054,803,furniture,jack,South,SEO,0,0.092618402
2639,6744,742,Toys,jack,East,SEO,1,0.097740952
2640,2900,131,school products,will,West,Social Media,0,0.165513501
2641,7980,1023,school products,kishan,North,SEO,0,0.114676122
2642,8069,632,school products,kishan,North,Email,0,0.103687837
2643,4415,1467,school products,jack,West,Paid Ads,0,0.121011068
2644,1442,838,school products,jack,West,Paid Ads,0,0.121011068
2645,7218,759,Toys,kishan,East,SEO,0,0.108361188
2646,5652,1456,Beauty,jack,North,Email,1,0.123244683
2647,8939,704,Clothing,kishan,West,SEO,0,0.307034216
2648,8833,497,school products,kishan,East,SEO,1,0.09185725
2649,8597,1427,Beauty,kishan,East,Social Media,0,0.121513273
2650,5458,323,furniture,kishan,South,SEO,0,0.102745421
2651,7591,1234,Toys,will,North,SEO,0,0.213760243
2652,3309,615,Beauty,kishan,East,Social Media,1,0.121513273
2653,7268,329,school products,jack,West,Social Media,0,0.091903298
2654,1910,1396,school products,jack,North,Email,0,0.093477607
2655,5340,1484,school products,jack,West,Social Media,0,0.091903298
2656,5009,133,Beauty,jack,West,Paid Ads,0,0.158017592
2657,7628,835,school products,will,East,Paid Ads,0,0.194280778
2658,3169,651,Beauty,kishan,East,Email,0,0.10964323
2659,3172,121,school products,kishan,South,SEO,0,0.105441025
2660,6668,606,furniture,jack,West,Email,0,0.080488111
2661,7313,1476,furniture,jack,East,Social Media,0,0.080771464
2662,9315,965,Clothing,jack,South,SEO,0,0.291436966
2663,9036,129,school products,kishan,North,Email,0,0.103687837
2664,7789,1115,school products,will,South,Email,0,0.155331725
2665,1785,1628,Beauty,will,South,Paid Ads,0,0.276956974
2666,7139,1599,Beauty,will,West,Email,0,0.194013463
2667,7344,29,school products,will,North,SEO,0,0.184525656
2668,3416,722,Clothing,jack,West,Email,0,0.260750103
2669,9988,1548,school products,kishan,West,Email,0,0.091801254
2670,5154,333,Beauty,jack,South,Social Media,0,0.125628041
2671,6619,1321,school products,will,South,Email,0,0.155331725
2672,2936,1154,Beauty,jack,East,SEO,0,0.109455189
2673,4807,1317,school products,will,South,Paid Ads,0,0.219352428
2674,8151,1197,Toys,kishan,East,Paid Ads,0,0.142251237
2675,4236,1744,Beauty,will,West,Paid Ads,1,0.26890159
2676,3352,944,Clothing,jack,South,Paid Ads,1,0.359498695
2677,2932,1048,Toys,kishan,North,Social Media,0,0.135039558
2678,9556,1123,school products,will,North,SEO,0,0.184525656
2679,5916,1430,Beauty,will,West,Social Media,0,0.212834062
2680,6498,356,Toys,kishan,West,Paid Ads,0,0.156523523
2681,1946,139,Clothing,jack,South,Social Media,0,0.292088081
2682,2439,1527,Beauty,kishan,East,Email,0,0.10964323
2683,8730,1850,Toys,jack,South,SEO,0,0.112087416
2684,5857,1198,Toys,will,East,Email,1,0.159387414
2685,1340,29,Toys,will,South,Social Media,0,0.198834763
2686,1382,931,furniture,kishan,North,Email,0,0.101031991
2687,9491,496,school products,will,North,Social Media,0,0.185000278
2688,1138,1014,Beauty,kishan,East,Social Media,0,0.121513273
2689,1358,655,Beauty,will,South,SEO,1,0.219174884
2690,5931,828,Beauty,will,West,SEO,0,0.212306634
2691,4456,351,Toys,jack,East,SEO,0,0.097740952
2692,2627,554,school products,kishan,North,Paid Ads,0,0.150208456
2693,7626,299,Clothing,kishan,East,SEO,0,0.283653169
2694,6004,1744,Beauty,will,South,Email,0,0.200440509
2695,7652,1866,school products,jack,West,SEO,1,0.091640662
2696,7416,1969,school products,jack,West,SEO,0,0.091640662
2697,4170,1216,furniture,kishan,East,SEO,0,0.089474181
2698,4835,1696,Beauty,kishan,South,Social Media,0,0.13881222
2699,9017,64,Toys,will,South,Social Media,0,0.198834763
2700,3151,755,school products,kishan,West,SEO,0,0.101672753
2701,7905,770,school products,will,North,Social Media,0,0.185000278
2702,3834,1688,Clothing,jack,South,Social Media,1,0.292088081
2703,3567,1239,furniture,kishan,West,Paid Ads,0,0.130470318
2704,2307,834,school products,jack,West,Email,0,0.08265357
2705,9848,166,school products,jack,South,Social Media,0,0.095347919
2706,3660,1567,Toys,will,South,Email,0,0.180967503
2707,4730,1907,Toys,jack,East,Social Media,0,0.098019185
2708,7207,1256,Clothing,will,North,SEO,0,0.469730111
2709,4162,1818,Clothing,will,East,Social Media,1,0.409652787
2710,2140,1565,Clothing,jack,East,Social Media,1,0.261487591
2711,9458,1219,Toys,jack,West,Email,0,0.097681755
2712,2708,506,Toys,will,West,SEO,0,0.191957585
2713,4630,1358,furniture,will,North,Paid Ads,0,0.230762079
2714,4211,1792,Beauty,jack,East,Email,0,0.098911283
2715,7538,793,Beauty,will,East,SEO,0,0.19411848
2716,1475,1328,furniture,will,West,SEO,0,0.161133127
2717,8684,833,Beauty,kishan,West,Email,0,0.121105825
2718,2207,1461,Toys,kishan,South,Social Media,1,0.124394973
2719,2960,1347,Beauty,kishan,East,SEO,0,0.121177311
2720,1557,1526,Toys,kishan,North,Paid Ads,0,0.175174049
2721,1882,858,furniture,kishan,East,Social Media,0,0.089731221
2722,5761,1938,Clothing,will,West,Email,0,0.408728695
2723,6867,1417,furniture,will,South,Email,0,0.15157678
2724,7963,806,Beauty,kishan,East,Email,0,0.10964323
2725,8166,1623,Toys,jack,North,Email,0,0.110237335
2726,8929,1173,Beauty,kishan,West,Paid Ads,0,0.173924789
2727,6347,761,Beauty,jack,South,Paid Ads,0,0.163494093
2728,8269,833,Clothing,will,East,SEO,1,0.408890973
2729,9125,1429,Beauty,jack,North,Paid Ads,0,0.176808825
2730,3454,283,Clothing,will,West,Email,1,0.408728695
2731,5494,1386,Toys,jack,North,Paid Ads,0,0.15917461
2732,2946,379,Toys,will,East,Social Media,0,0.17558079
2733,3808,198,Clothing,will,West,Social Media,1,0.437082737
2734,7642,1015,furniture,kishan,East,SEO,0,0.089474181
2735,4825,1024,Toys,will,South,Email,0,0.180967503
2736,4536,556,furniture,kishan,East,Paid Ads,0,0.118240623
2737,7068,356,Toys,kishan,South,SEO,0,0.124052169
2738,4802,1564,Toys,kishan,East,SEO,0,0.108361188
2739,5699,1453,school products,jack,North,Paid Ads,0,0.136112955
2740,2970,1041,Beauty,jack,North,SEO,0,0.135991048
2741,6806,639,Beauty,will,West,Email,0,0.194013463
2742,7142,379,furniture,kishan,North,Paid Ads,0,0.14655587
2743,3819,680,Beauty,kishan,North,Social Media,1,0.150478482
2744,1364,506,furniture,will,South,Social Media,1,0.16713439
2745,5258,1780,Toys,kishan,North,Paid Ads,0,0.175174049
2746,4119,899,school products,will,South,SEO,0,0.170750341
2747,2863,76,school products,kishan,South,SEO,0,0.105441025
2748,1115,231,Toys,jack,South,Social Media,0,0.1124014
2749,8084,1740,Clothing,will,East,Social Media,0,0.409652787
2750,9016,962,Clothing,will,South,Email,1,0.41857465
2751,3384,1272,Beauty,jack,East,SEO,0,0.109455189
2752,4935,302,furniture,will,South,Email,0,0.15157678
2753,8742,726,school products,jack,East,Social Media,0,0.082943858
2754,6442,215,Beauty,kishan,West,Social Media,0,0.134030009
2755,3490,1182,Toys,jack,West,Social Media,0,0.108414523
2756,7980,69,school products,jack,East,Social Media,0,0.082943858
2757,8661,393,furniture,will,West,Email,0,0.146429591
2758,2724,1109,furniture,kishan,North,Social Media,0,0.112087138
2759,9182,267,Clothing,jack,South,Paid Ads,1,0.359498695
2760,3767,1093,Beauty,kishan,East,SEO,0,0.121177311
2761,2137,611,Toys,jack,West,Social Media,0,0.108414523
2762,5117,1371,school products,will,West,SEO,1,0.165078746
2763,4420,1009,furniture,jack,North,Social Media,1,0.101143154
2764,6845,962,school products,jack,South,Email,0,0.085784252
2765,5778,728,Toys,kishan,North,SEO,0,0.134671931
2766,4906,1951,school products,jack,East,Email,0,0.074521865
2767,4637,673,Beauty,will,West,Social Media,0,0.212834062
2768,3953,423,Clothing,will,West,Paid Ads,1,0.513674966
2769,6929,1630,school products,jack,West,Paid Ads,0,0.121011068
2770,1276,1198,Clothing,jack,North,Paid Ads,0,0.381496001
2771,2999,1701,Toys,kishan,North,Paid Ads,0,0.175174049
2772,2227,115,Clothing,kishan,South,Paid Ads,0,0.386380896
2773,7337,220,school products,will,East,Email,1,0.136299925
2774,4735,1980,school products,kishan,South,Paid Ads,0,0.138559713
2775,1695,31,furniture,jack,South,Social Media,0,0.092883554
2776,5152,1547,school products,will,West,Email,1,0.150079582
2777,8901,1367,Clothing,kishan,North,Email,0,0.311707148
2778,8470,1401,furniture,will,East,Paid Ads,0,0.189795853
2779,8537,1154,school products,jack,South,SEO,0,0.09507647
2780,3841,617,school products,kishan,East,Social Media,0,0.092120444
2781,5208,539,Toys,jack,West,Email,0,0.097681755
2782,9733,739,furniture,jack,South,Social Media,0,0.092883554
2783,2088,1026,Toys,will,North,SEO,0,0.213760243
2784,4363,871,Toys,will,South,Email,0,0.180967503
2785,1024,101,Toys,will,West,Social Media,0,0.192446812
2786,7144,1557,Beauty,kishan,South,Paid Ads,0,0.179834844
2787,6668,1082,Toys,kishan,West,Email,0,0.108296331
2788,5236,1413,Clothing,will,South,Email,1,0.41857465
2789,9068,692,school products,kishan,East,Email,0,0.082850854
2790,3235,941,Beauty,kishan,North,Email,0,0.136217704
2791,8295,341,Toys,will,West,Paid Ads,0,0.244813981
2792,9392,861,school products,jack,East,SEO,0,0.082704494
2793,9448,1044,furniture,kishan,West,SEO,0,0.099062816
2794,4747,1279,furniture,kishan,South,Social Media,0,0.103036272
2795,4175,1341,school products,jack,West,Paid Ads,0,0.121011068
2796,5897,38,Clothing,jack,West,Paid Ads,0,0.350205361
2797,6037,660,school products,jack,North,Social Media,1,0.103801585
2798,8427,1561,school products,will,East,Paid Ads,0,0.194280778
2799,9605,1410,Beauty,jack,South,Paid Ads,0,0.163494093
2800,3014,1657,furniture,will,North,Email,0,0.164111388
2801,2381,928,furniture,jack,West,Email,0,0.080488111
2802,2098,1050,Toys,jack,North,Email,0,0.110237335
2803,4426,454,school products,will,West,Paid Ads,1,0.212480128
2804,4655,1705,school products,will,South,Paid Ads,0,0.219352428
2805,8938,1347,Clothing,jack,West,SEO,0,0.28312534
2806,1187,737,furniture,jack,North,Email,0,0.091056716
2807,6409,1537,Clothing,jack,North,Social Media,1,0.311969669
2808,3092,819,Beauty,kishan,West,Paid Ads,0,0.173924789
2809,3130,773,Toys,jack,East,Email,0,0.088213709
2810,6242,13,Clothing,will,North,SEO,1,0.469730111
2811,9549,915,furniture,kishan,East,Email,0,0.080680681
2812,6647,1932,Beauty,will,East,SEO,0,0.19411848
2813,6185,1584,school products,kishan,East,SEO,0,0.09185725
2814,6776,921,Beauty,kishan,East,Paid Ads,0,0.158363707
2815,8913,825,Clothing,will,North,SEO,1,0.469730111
2816,8547,371,furniture,kishan,North,SEO,0,0.111773922
2817,8823,1315,Clothing,will,East,Social Media,0,0.409652787
2818,8355,332,school products,jack,North,SEO,0,0.103508822
2819,7465,1630,school products,kishan,East,Social Media,0,0.092120444
2820,2497,261,furniture,will,East,Social Media,0,0.146907997
2821,3555,1814,Toys,kishan,East,Email,0,0.097911082
2822,6409,1895,Beauty,will,West,Email,0,0.194013463
2823,3951,1229,Beauty,jack,South,Paid Ads,0,0.163494093
2824,2238,697,school products,jack,North,Paid Ads,0,0.136112955
2825,5727,687,Clothing,kishan,North,Paid Ads,0,0.408972798
2826,4965,950,Clothing,kishan,East,SEO,1,0.283653169
2827,6686,387,Toys,will,West,Email,0,0.175028168
2828,4701,1916,Clothing,will,West,SEO,1,0.436307613
2829,3780,821,Beauty,kishan,North,Email,0,0.136217704
2830,8398,468,Clothing,will,East,SEO,0,0.408890973
2831,2588,1439,Toys,will,North,Paid Ads,0,0.270609569
2832,3368,69,Beauty,will,East,Email,0,0.177040241
2833,6789,1496,Clothing,kishan,East,Email,0,0.26125142
2834,1436,1128,Beauty,jack,South,Social Media,1,0.125628041
2835,3828,1782,school products,jack,East,Email,0,0.074521865
2836,2556,1185,school products,will,South,Email,0,0.155331725
2837,8570,200,school products,kishan,North,SEO,0,0.114676122
2838,8480,216,Clothing,will,North,Paid Ads,0,0.547270125
2839,1182,1970,Toys,jack,West,Social Media,0,0.108414523
2840,8190,212,Beauty,will,South,SEO,0,0.219174884
2841,7687,508,furniture,jack,North,Email,0,0.091056716
2842,6565,16,school products,kishan,South,SEO,0,0.105441025
2843,8241,1522,school products,will,North,Paid Ads,0,0.235933151
2844,8651,884,furniture,kishan,South,Social Media,0,0.103036272
2845,6575,332,furniture,will,South,SEO,0,0.166696228
2846,2589,717,Clothing,will,East,Email,0,0.381871042
2847,9851,1901,Beauty,will,North,SEO,0,0.235746239
2848,1159,551,school products,will,West,Email,0,0.150079582
2849,7555,1625,Toys,will,East,Social Media,0,0.17558079
2850,9244,942,Clothing,kishan,West,Social Media,0,0.307705045
2851,7846,256,Clothing,kishan,South,SEO,0,0.315738591
2852,3307,992,Toys,jack,East,Social Media,0,0.098019185
2853,2228,1790,Toys,will,South,Paid Ads,0,0.252396894
2854,8226,728,Toys,jack,North,SEO,0,0.121825363
2855,6590,880,furniture,kishan,North,Email,0,0.101031991
2856,7919,815,school products,jack,West,SEO,0,0.091640662
2857,6585,1196,furniture,kishan,North,Email,0,0.101031991
2858,7046,649,school products,will,West,Social Media,0,0.165513501
2859,5945,1000,furniture,jack,South,Email,0,0.083544242
2860,8927,1522,Beauty,jack,East,Email,0,0.098911283
2861,8016,471,school products,jack,North,Email,0,0.093477607
2862,8758,1408,Clothing,jack,South,Email,1,0.268651027
2863,6086,690,school products,will,East,Paid Ads,0,0.194280778
2864,8161,1613,school products,kishan,South,Email,0,0.095242451
2865,2884,700,school products,kishan,West,SEO,0,0.101672753
2866,2809,507,Beauty,will,South,Paid Ads,0,0.276956974
2867,4167,992,furniture,kishan,West,Email,0,0.089419494
2868,7352,1010,Clothing,jack,West,Email,0,0.260750103
2869,7056,1551,furniture,will,North,Email,0,0.164111388
2870,3437,804,furniture,kishan,West,Paid Ads,0,0.130470318
2871,7468,831,Toys,will,West,Email,0,0.175028168
2872,6951,1349,Beauty,will,South,Email,0,0.200440509
2873,6276,214,Toys,kishan,West,Email,0,0.108296331
2874,9859,1232,Beauty,kishan,West,Social Media,0,0.134030009
2875,8818,169,furniture,will,South,SEO,1,0.166696228
2876,5728,1354,furniture,will,East,Email,0,0.132932644
2877,3624,1304,Beauty,kishan,North,SEO,0,0.150076118
2878,6738,978,furniture,will,South,Social Media,0,0.16713439
2879,5232,1329,furniture,kishan,West,Social Media,0,0.099344397
2880,6793,146,Clothing,will,South,Email,0,0.41857465
2881,5523,1799,Toys,will,East,SEO,0,0.175125141
2882,6571,516,Toys,will,South,Paid Ads,0,0.252396894
2883,3224,1114,Toys,kishan,South,Email,0,0.112279409
2884,9389,453,school products,jack,South,Paid Ads,0,0.125396025
2885,7091,60,Clothing,kishan,South,Social Media,0,0.316419754
2886,9662,1335,Toys,will,West,Social Media,1,0.192446812
2887,7361,528,Toys,jack,South,SEO,0,0.112087416
2888,2948,1251,Clothing,jack,East,Paid Ads,0,0.325079001
2889,8094,1024,furniture,will,South,Paid Ads,0,0.214442771
2890,7318,474,Toys,kishan,South,Email,0,0.112279409
2891,4796,1565,furniture,jack,West,SEO,0,0.08926266
2892,1234,1687,Toys,jack,West,SEO,1,0.108110319
2893,4607,757,Beauty,kishan,South,Paid Ads,0,0.179834844
2894,9043,782,school products,kishan,West,Social Media,0,0.101960913
2895,1522,1103,Toys,jack,West,SEO,0,0.108110319
2896,6904,433,Beauty,kishan,South,Social Media,1,0.13881222
2897,5888,1825,Clothing,jack,West,Email,1,0.260750103
2898,6832,1177,Beauty,will,North,SEO,0,0.235746239
2899,8122,1813,Clothing,kishan,North,SEO,0,0.336464866
2900,6842,401,Toys,jack,North,Email,0,0.110237335
2901,2316,1303,Clothing,kishan,West,SEO,1,0.307034216
2902,2124,57,Beauty,kishan,North,Paid Ads,0,0.194171444
2903,6621,1003,school products,jack,East,Paid Ads,0,0.109556324
2904,6423,186,furniture,will,North,Email,0,0.164111388
2905,3587,398,furniture,jack,East,Social Media,0,0.080771464
2906,6672,605,school products,kishan,West,Social Media,0,0.101960913
2907,2378,788,furniture,jack,North,SEO,0,0.100857045
2908,4374,158,Toys,kishan,East,Social Media,0,0.108666012
2909,2519,1811,Toys,jack,West,Social Media,0,0.108414523
2910,6777,1717,Beauty,will,North,Email,1,0.215987213
2911,8935,1383,Beauty,will,South,Social Media,0,0.219714616
2912,7093,1464,Clothing,will,North,Social Media,0,0.47051505
2913,9418,589,Beauty,will,North,Social Media,0,0.236314429
2914,6355,466,Toys,jack,North,Paid Ads,0,0.15917461
2915,5968,1687,Beauty,will,South,Paid Ads,0,0.276956974
2916,6574,446,furniture,jack,East,Email,0,0.072552601
2917,5072,1774,Clothing,kishan,East,SEO,1,0.283653169
2918,3257,801,Clothing,kishan,South,Email,0,0.291835194
2919,9588,1767,Toys,kishan,North,SEO,0,0.134671931
2920,5424,1512,Beauty,will,North,SEO,1,0.235746239
2921,4237,1554,furniture,will,North,Social Media,0,0.180681549
2922,4893,1097,Beauty,will,East,Social Media,0,0.194611888
2923,3005,929,school products,kishan,East,Email,1,0.082850854
2924,3016,1952,Beauty,kishan,South,Email,0,0.125493725
2925,2772,1725,Toys,kishan,West,Email,0,0.108296331
2926,9353,1974,Beauty,kishan,South,Paid Ads,0,0.179834844
2927,4976,17,Clothing,jack,East,Paid Ads,1,0.325079001
2928,2751,1555,furniture,jack,North,Paid Ads,0,0.132749583
2929,9967,731,Toys,will,North,Paid Ads,0,0.270609569
2930,8430,326,school products,will,North,Paid Ads,0,0.235933151
2931,8170,995,furniture,kishan,North,Social Media,0,0.112087138
2932,7469,1656,furniture,jack,West,SEO,0,0.08926266
2933,4220,613,Clothing,jack,South,Paid Ads,0,0.359498695
2934,1539,546,Clothing,will,South,Email,1,0.41857465
2935,2461,596,Clothing,jack,East,SEO,1,0.260879551
2936,6184,921,Toys,will,South,Paid Ads,0,0.252396894
2937,9547,1732,Beauty,kishan,West,Paid Ads,1,0.173924789
2938,1234,842,furniture,kishan,West,Social Media,0,0.099344397
2939,2548,1226,Beauty,will,West,Social Media,0,0.212834062
2940,8480,344,Beauty,kishan,North,Social Media,0,0.150478482
2941,5213,1877,Clothing,kishan,East,Paid Ads,0,0.350797051
2942,2673,1547,Beauty,jack,West,Social Media,0,0.121236096
2943,7708,859,furniture,jack,South,Paid Ads,0,0.122259992
2944,8982,1424,furniture,jack,South,SEO,0,0.092618402
2945,3100,1242,school products,jack,South,SEO,0,0.09507647
2946,4748,445,Toys,jack,West,Paid Ads,0,0.141934397
2947,4173,1789,Beauty,will,West,Email,0,0.194013463
2948,2815,222,Toys,will,South,Paid Ads,0,0.252396894
2949,4841,1407,Toys,jack,West,SEO,0,0.108110319
2950,9016,1905,Toys,kishan,South,SEO,0,0.124052169
2951,8011,592,Toys,kishan,North,Paid Ads,1,0.175174049
2952,5493,1031,furniture,will,West,Paid Ads,0,0.207683368
2953,1674,1296,Beauty,will,North,Paid Ads,1,0.296239627
2954,9088,1763,school products,will,North,SEO,0,0.184525656
2955,9578,1018,Toys,kishan,West,Email,0,0.108296331
2956,3158,16,school products,will,South,Paid Ads,0,0.219352428
2957,3661,1448,furniture,kishan,East,SEO,0,0.089474181
2958,3064,524,furniture,will,North,Paid Ads,1,0.230762079
2959,4253,803,Clothing,kishan,West,SEO,0,0.307034216
2960,5979,1777,Toys,will,North,Paid Ads,0,0.270609569
2961,8703,21,Clothing,will,South,SEO,1,0.44631644
2962,9931,1714,school products,kishan,West,Paid Ads,0,0.13378485
2963,2401,1963,Beauty,will,East,Social Media,0,0.194611888
2964,4259,228,Clothing,jack,West,Paid Ads,0,0.350205361
2965,4923,1008,furniture,kishan,North,SEO,0,0.111773922
2966,5214,1809,Toys,will,West,Paid Ads,1,0.244813981
2967,4227,1312,school products,kishan,West,Email,0,0.091801254
2968,3745,809,furniture,will,North,Paid Ads,1,0.230762079
2969,7091,1158,Beauty,jack,East,Paid Ads,1,0.14363227
2970,4866,1307,Toys,will,South,Paid Ads,1,0.252396894
2971,6818,404,Beauty,will,West,Email,0,0.194013463
2972,3222,1689,Beauty,jack,East,Email,0,0.098911283
2973,3792,1090,Toys,kishan,South,Email,0,0.112279409
2974,5063,1673,Toys,will,North,Social Media,0,0.2142903
2975,2524,1628,Beauty,will,East,Email,0,0.177040241
2976,9224,437,school products,jack,East,Social Media,0,0.082943858
2977,7198,829,Toys,kishan,West,Paid Ads,0,0.156523523
2978,5025,934,furniture,kishan,North,Social Media,0,0.112087138
2979,3566,259,Clothing,jack,West,Paid Ads,0,0.350205361
2980,3803,1990,school products,jack,North,Social Media,0,0.103801585
2981,4709,103,Toys,will,South,Email,1,0.180967503
2982,7155,993,Toys,jack,West,Email,0,0.097681755
2983,1719,1591,school products,jack,North,Social Media,0,0.103801585
2984,7516,769,Clothing,jack,North,Social Media,0,0.311969669
2985,5579,1125,Beauty,kishan,East,Email,0,0.10964323
2986,1972,1222,furniture,jack,West,Paid Ads,0,0.117969907
2987,4718,813,Toys,will,West,Paid Ads,0,0.244813981
2988,8395,226,Clothing,will,South,Paid Ads,0,0.523809365
2989,5402,943,furniture,will,North,Paid Ads,0,0.230762079
2990,5552,463,school products,jack,East,SEO,0,0.082704494
2991,3207,237,Toys,kishan,North,Paid Ads,0,0.175174049
2992,5426,1050,Beauty,jack,North,SEO,0,0.135991048
2993,7919,1145,school products,jack,North,SEO,0,0.103508822
2994,9835,1934,Toys,will,West,Email,0,0.175028168
2995,9386,506,Clothing,jack,North,Email,0,0.287585403
2996,9680,1206,furniture,kishan,South,Social Media,0,0.103036272
2997,3204,1735,furniture,will,East,Paid Ads,0,0.189795853
2998,6345,814,Toys,kishan,East,Paid Ads,0,0.142251237
2999,4276,767,school products,kishan,North,Email,0,0.103687837
3000,2102,634,Beauty,kishan,East,Email,0,0.10964323
3001,6243,1567,Clothing,jack,North,Email,0,0.287585403
3002,7614,1339,Toys,jack,West,Social Media,0,0.108414523
3003,9707,991,Clothing,jack,East,Paid Ads,0,0.325079001
3004,6223,1821,furniture,jack,West,Social Media,0,0.089519153
3005,9584,618,Beauty,will,West,SEO,0,0.212306634
3006,1630,1760,Clothing,jack,South,SEO,0,0.291436966
3007,7683,273,Toys,will,South,Paid Ads,0,0.252396894
3008,1277,1934,Beauty,kishan,East,Email,0,0.10964323
3009,1232,232,school products,will,North,Email,0,0.168115319
3010,6690,1444,Toys,jack,North,Social Media,0,0.122162872
3011,8659,768,Clothing,will,North,SEO,0,0.469730111
3012,1025,1466,Beauty,jack,North,SEO,0,0.135991048
3013,8468,496,Toys,jack,South,Paid Ads,0,0.146950778
3014,7410,1048,Beauty,will,North,SEO,0,0.235746239
3015,9652,1133,Beauty,will,North,Email,0,0.215987213
3016,4764,1727,Beauty,kishan,West,Email,0,0.121105825
3017,7599,502,Clothing,kishan,North,Email,0,0.311707148
3018,6102,1883,Toys,kishan,North,Paid Ads,0,0.175174049
3019,8006,25,furniture,kishan,South,Social Media,0,0.103036272
3020,4483,1211,furniture,kishan,East,SEO,0,0.089474181
3021,2994,288,Clothing,will,West,Paid Ads,0,0.513674966
3022,9682,1652,Clothing,kishan,West,Social Media,1,0.307705045
3023,2072,338,Beauty,will,East,Paid Ads,0,0.247387721
3024,7707,1902,Toys,kishan,West,SEO,0,0.119707773
3025,1215,1938,Toys,jack,North,Email,0,0.110237335
3026,8605,1061,school products,kishan,North,Social Media,0,0.114996418
3027,3606,1818,school products,jack,East,Social Media,0,0.082943858
3028,9350,137,furniture,will,South,Paid Ads,1,0.214442771
3029,5781,508,school products,kishan,South,Paid Ads,1,0.138559713
3030,4313,227,school products,will,West,Email,1,0.150079582
3031,8763,320,furniture,kishan,South,Paid Ads,0,0.13514534
3032,6939,1864,furniture,will,South,SEO,1,0.166696228
3033,3295,916,school products,kishan,South,SEO,0,0.105441025
3034,6685,1206,Toys,kishan,South,SEO,0,0.124052169
3035,2696,1898,school products,jack,South,SEO,1,0.09507647
3036,2946,86,Beauty,will,South,Email,1,0.200440509
3037,3783,1491,Beauty,will,South,Email,0,0.200440509
3038,4644,926,Beauty,will,West,Email,0,0.194013463
3039,6241,53,Clothing,will,North,Paid Ads,1,0.547270125
3040,7420,860,Beauty,will,South,Email,1,0.200440509
3041,8557,867,Toys,jack,North,Social Media,0,0.122162872
3042,3645,1259,Clothing,kishan,East,Social Media,1,0.284293871
3043,7589,1983,Clothing,jack,North,Social Media,0,0.311969669
3044,7353,1803,Beauty,will,East,Paid Ads,0,0.247387721
3045,2932,1823,school products,will,West,Paid Ads,0,0.212480128
3046,2757,433,furniture,kishan,North,Email,0,0.101031991
3047,6085,1520,school products,jack,East,SEO,0,0.082704494
3048,6637,999,school products,kishan,North,Social Media,0,0.114996418
3049,2116,100,Clothing,kishan,West,Paid Ads,0,0.376801455
3050,1492,990,Clothing,jack,North,Social Media,0,0.311969669
3051,9811,599,Clothing,kishan,East,Email,1,0.26125142
3052,8888,403,Toys,jack,South,Paid Ads,0,0.146950778
3053,7474,396,Toys,jack,South,SEO,0,0.112087416
3054,5958,1551,furniture,will,South,SEO,0,0.166696228
3055,3743,415,Clothing,kishan,West,Paid Ads,0,0.376801455
3056,8866,939,Beauty,will,South,SEO,0,0.219174884
3057,8160,1637,Clothing,kishan,West,Email,0,0.283516755
3058,6451,677,Toys,kishan,South,SEO,0,0.124052169
3059,6258,463,Clothing,will,West,Social Media,1,0.437082737
3060,9548,541,Toys,will,West,Social Media,0,0.192446812
3061,8186,1650,Clothing,will,North,Social Media,0,0.47051505
3062,7102,1643,Beauty,jack,South,Paid Ads,0,0.163494093
3063,1619,1946,furniture,kishan,North,Paid Ads,0,0.14655587
3064,1882,1388,Beauty,jack,East,Paid Ads,0,0.14363227
3065,9988,1154,Toys,kishan,South,Paid Ads,0,0.161958204
3066,4642,84,school products,kishan,South,Paid Ads,0,0.138559713
3067,2296,271,Beauty,jack,South,Email,0,0.113407936
3068,9436,244,Clothing,jack,South,Paid Ads,0,0.359498695
3069,3895,388,furniture,kishan,North,SEO,0,0.111773922
3070,7593,214,Clothing,will,North,Email,1,0.441693962
3071,1929,818,Clothing,will,West,Paid Ads,0,0.513674966
3072,6366,1190,Beauty,will,North,SEO,1,0.235746239
3073,9711,1815,furniture,will,West,Email,0,0.146429591
3074,4212,59,school products,kishan,East,Social Media,0,0.092120444
3075,3409,1626,Clothing,will,North,Email,0,0.441693962
3076,9199,883,furniture,will,West,Paid Ads,0,0.207683368
3077,4423,843,school products,will,South,Email,0,0.155331725
3078,7976,924,Clothing,kishan,East,Email,1,0.26125142
3079,8594,1528,furniture,jack,West,Social Media,0,0.089519153
3080,6158,1730,Beauty,will,East,Email,0,0.177040241
3081,4667,123,Clothing,kishan,South,Email,0,0.291835194
3082,6973,1672,Clothing,kishan,South,Social Media,1,0.316419754
3083,7236,1437,furniture,will,West,Paid Ads,0,0.207683368
3084,9277,1163,Clothing,jack,West,SEO,1,0.28312534
3085,3468,1253,school products,jack,South,Email,0,0.085784252
3086,7217,1298,Clothing,jack,West,Social Media,0,0.283765322
